Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
TCF20 human tf ARCHS4 coexpression,124/299,3.9268337474490295e-21,3.5259694690636083e-20,0,0,3.2583412495432955,153.0978996542216,ICE1;TRRAP;ATN1;MKI67;PHRF1;HERC2;TRIM28;KHSRP;AKT1;EP300;DDX17;SMARCC1;SCRIB;ATP11B;HCFC1;ILF3;RALGAPB;ERF;TTLL12;PRR12;SF1;GLYR1;ANAPC2;MTMR1;MACF1;POM121;NOTCH1;SRCAP;PRKDC;KMT2B;IQGAP1;NOP9;BAG6;RAI1;POM121C;NACC1;PLCG1;SPTBN2;BCL9L;CREBBP;INTS1;BRPF3;SETD1B;NUP153;PRRC2B;SMARCA4;PRRC2A;HNRNPL;SP1;CNOT3;ZNF777;TCF3;EIF4G1;SETD5;DIDO1;DAZAP1;KDM5C;DDX42;CHD4;CHD3;SMG5;LMNB2;CABIN1;LMNB1;MED12;RPTOR;PTBP1;MED13;ZC3H7B;PPP6R1;UBTF;ZNF646;CIC;POLE;PELP1;UPF1;BRD2;BRD1;CLUH;REXO1;CAD;AXIN1;URB1;RAD23B;SREBF2;NCOR2;TRAF7;RNF169;INCENP;BIRC6;GTF3C1;ZNF592;CTDP1;DOT1L;SRRT;FOXK2;FOXK1;AMBRA1;NR2C2;USP19;HIRA;MTA1;POLR2A;U2AF2;FBRS;RANBP2;SF3A1;FBXL19;AP3D1;MYO9B;CDC42BPB;SCAF1;MTOR;GATAD2A;TICRR;SKI;MCM3AP;MYBBP1A;CARM1;TAOK2;TACC3;NCAPD2;TAF4;EIF3A,ARCHS4_TFs_Coexp
PLAGL2 human tf ARCHS4 coexpression,123/299,1.2797296199097503e-20,1.1431367174737874e-19,0,0,3.2125887784090907,147.15279938658665,DCLRE1B;MDC1;NUP188;TRRAP;UBP1;MKI67;IPO4;RAVER1;TRIM28;KHSRP;ARHGDIA;SAP130;CCDC97;EP300;PIM3;SMARCC1;FOXP4;TICAM1;CDC25A;RNF40;HCFC1;HIC2;ILF3;RAB35;GEMIN4;ERF;RIN3;PRR12;SF1;SRCAP;CDCA5;MEPCE;MAZ;KMT2B;NOP9;BAG6;NDOR1;POM121C;ZNF703;NACC1;ZNF142;NOP14;BRPF1;PPAN-P2RY11;BRPF3;SETD1B;NUP153;NFKB1;PRRC2A;CHERP;HNRNPL;EHD1;MAFG;CNOT3;HNRNPD;ZNF777;TCF3;RCOR1;EIF4G1;DIDO1;DAZAP1;KDM5C;CHD4;FOXM1;LMNB2;LMNB1;MED12;PTBP1;SMPD4;PPP6R1;SIN3A;NUP62;UBTF;ZNF646;MYBL2;PELP1;UPF1;BRD2;REXO1;CAD;SMC1A;SREBF2;KLF16;MED25;TFDP1;ESPL1;INCENP;KIFC1;TRAF3;ARHGEF2;ZNF598;MCM2;SZRD1;ZNF592;SRF;DOT1L;SRRT;FOXK2;MIEF1;AMBRA1;SLC7A1;DCAF15;HIRA;C15ORF39;POLR2A;U2AF2;ANKRD52;E2F4;FBRS;BRD4;SF3A1;RANBP3;RRP1B;MTOR;GATAD2A;TICRR;MYBBP1A;RFWD3;CARM1;TACC3;NCAPD2;BCOR;TAF4,ARCHS4_TFs_Coexp
HOXC9 human tf ARCHS4 coexpression,122/299,4.1126825935594194e-20,3.6174820363757336e-19,0,0,3.1673718784949703,141.38396240831628,ECI1;RRP1;NOC2L;CAPN15;SYDE1;CHCHD2;RPL18A;MACROD1;ZNF324;HOXA4;SAMD11;ENDOG;ATAD3A;RNF40;TUFM;CTDNEP1;CDC34;MRTO4;PGP;CCDC86;ZNF711;AURKAIP1;ISYNA1;INO80E;RAB5C;NDUFB10;MAZ;KLHL17;TRMT2A;MRPL12;PKMYT1;IQGAP3;TIMM50;SHARPIN;IRAK1;ZNF703;DVL1;FAM43B;ZNF787;NKX2-5;PUSL1;PRR22;SAC3D1;CDT1;PRELID1;MYPOP;CHCHD10;PA2G4;UBE2S;TRIP6;NDUFAF3;DUS1L;CDK16;RNF187;UBE2M;SLC25A1;MRPS16;ZMYND19;MRPS12;MRPL40;SNAPC4;MFSD3;CEP170B;ZNF768;WDR5;RAC3;HMG20B;EMD;SNTA1;TEAD4;CLUH;DCXR;DDX56;DDX54;EDF1;RAD23A;TACR1;ADRA2C;REXO4;MZT2B;CTU1;ZEB1;SAPCD2;NDUFS6;AKT1S1;SLC25A10;ZNF598;SLC25A11;NDUFB9;ZBTB46;TSR3;MRPS34;SRRT;LRP3;TGFBR3L;TMEM201;NCLN;MTA1;PES1;POLD2;UBL4A;MBD3;GADD45GIP1;RANBP1;PPP1R14B;CENPW;MTX1;NAA10;FEM1A;CDKN2A;MDH2;WDR18;PCGF2;PDAP1;C9ORF40;MAPK12;BOP1;MYBBP1A;NFIC;NDUFAB1;POLR3H;STUB1,ARCHS4_TFs_Coexp
MESP1 human tf ARCHS4 coexpression,122/299,4.1126825935594194e-20,3.6174820363757336e-19,0,0,3.1673718784949703,141.38396240831628,FOXA1;ECI1;HOXA13;CISD3;FGFRL1;MACROD1;PHLDA3;MEN1;ENDOG;PAQR4;C1ORF122;AR;PYGO2;THAP7;JTB;ERG;AURKAIP1;DUS3L;RTN3;SLC45A3;RPS19BP1;MRPL12;HOXB13;CORO1B;SLC9A3R2;C7ORF50;PMVK;DVL1;ZNF787;THEM6;CYC1;NDUFV1;SPTBN2;ISOC2;PPP1R26;ESRRA;PRELID1;SIVA1;IDH2;CHCHD10;BTBD6;LSM4;NR2F6;UBE2S;TOLLIP;FASN;DUS1L;SLC2A4RG;CDK16;RNF187;UBE2M;SLC25A1;PRR7;GPAA1;MRPS12;CCDC124;MRPL41;MRPL4;FASTK;PRADC1;MFSD3;MLST8;ZNF768;RAC3;GPR137;PMEPA1;NKX3-1;BOK;SCYL1;COX8A;SREBF1;TIGD5;CLUH;METRN;NME4;RAD23A;EPN1;MZT2B;FAM189B;OXLD1;TUBB2A;NDUFS8;RPUSD1;AKT1S1;PPARG;SLC25A10;SLC25A11;NDUFB7;CANT1;RAB1B;CRIP2;LRP3;COX5A;AGPAT2;LAGE3;VPS51;CCDC85B;PHKG2;POLD2;VHL;ACSS1;SPDEF;PAK4;NPDC1;GADD45GIP1;PPP1R14B;FEM1A;MDH2;BAD;MID1IP1;MBD2;VEGFB;G0S2;PEX10;SNX21;GRHL2;ATAT1;ZDHHC9;DNAJA3;RBM42;POLR3H;STUB1,ARCHS4_TFs_Coexp
HP1BP3 human tf ARCHS4 coexpression,122/299,4.1126825935594194e-20,3.6174820363757336e-19,0,0,3.1673718784949703,141.38396240831628,ATF2;MDC1;ARL6IP1;TRRAP;HJURP;BUB1B;UBP1;MKI67;DCAF7;NPEPPS;HERC2;KIF5B;NUSAP1;SMARCAD1;NEK2;KPNA2;TMPO;GTF2I;DDX17;GAS2L3;SMARCC2;ILF3;ZC3H11A;KIF20A;XPR1;SF1;MACF1;POM121;SRCAP;KMT2A;PRKDC;NCAPG;HMMR;MBTD1;CCNB2;SPAST;MAN2A2;BTBD1;ZNF704;RAD21;ECT2;ZKSCAN1;FANCI;CREBBP;CCDC18;SETDB1;PHF10;NONO;KLHL28;NUP153;PRRC2B;NDC80;PRRC2A;TPX2;FUBP1;KIF4A;SP3;CDK1;ATM;TCF4;OGT;SUGP2;CC2D1A;EZH2;PHF19;TOP2A;ARHGAP11A;TOP2B;SETD5;NCAPG2;KIF14;HMGB2;KIF11;CHD3;MED12;TUBA1B;NIPBL;YWHAQ;CNTRL;NUF2;PBK;CEP170;POLE;USP48;CKAP2L;VPS13C;CKAP2;ZFP91;KIF23;ASH1L;SMC1A;PJA2;CIT;PTP4A2;ASPM;INCENP;KIFC1;ZNF117;KIF2C;NFAT5;WDR26;TTK;NR2C2;HDAC6;BTAF1;MAPK1;PRAME;BUB1;UBQLN4;SUZ12;SPAG5;KIDINS220;PCGF3;AP2B1;MTOR;CENPF;MCM3AP;PRC1;TAOK1;NCAPD2;PAXBP1;TAF1,ARCHS4_TFs_Coexp
THAP3 human tf ARCHS4 coexpression,121/299,1.303318818426543e-19,1.134808910589576e-18,0,0,3.1226815075703924,135.7873160123857,IFI27L2;POP7;NDUFA11;ECI1;ALKBH7;COX6A1;CISD3;TXNDC17;NUBP2;TXN2;RPS15;TMEM147;SNRPD2;RPS19;C19ORF53;RPL36;BRICD5;FOXH1;PAM16;MIF;C1ORF122;RBX1;RNF126;SCO2;THAP7;CSNK2B;MRTO4;RPP21;NHP2;FLYWCH2;AURKAIP1;SNRPC;PHPT1;RNASEH2C;EXD3;SMIM4;NDUFB10;NDUFB11;MRPL12;OAZ1;ANAPC11;C7ORF50;PUSL1;SNX8;MAP2K6;SIVA1;SURF2;TRAPPC5;MRPL28;LSM4;GRIN3B;RPS28;COPS6;LSM7;EIF6;PSMG3;NDUFAF3;RAD9A;ZNF771;TECR;MRPS12;CCDC124;MED19;MRPL36;ETFB;TMEM223;TSPO;COX8A;LYPLA2;NUDC;MRPS26;MRPS21;NUTF2;EDF1;JOSD2;APRT;MRPL52;NDUFS8;NDUFS6;NDUFS5;C19ORF25;DNLZ;ITGA6;NAA38;PFDN2;PAFAH1B3;SF3B5;CD63;DTYMK;NDUFB7;TSSC4;SSNA1;TIMM13;UQCR10;COX5B;COX5A;MRPL57;HSD17B10;MRPL55;PSMB6;TFPT;EXOSC4;POLR2F;RNASEK-C17ORF49;ROMO1;SCAND1;RABAC1;EXOSC3;POLR2J;POLR2L;GADD45GIP1;NDUFA6;B3GAT3;WDR18;NDUFA3;ADRM1;ACVR2B;LAMTOR2;CIAPIN1;ZNF576;MMACHC,ARCHS4_TFs_Coexp
RELL2 human tf ARCHS4 coexpression,121/299,1.303318818426543e-19,1.134808910589576e-18,0,0,3.1226815075703924,135.7873160123857,HDAC10;CRTC1;ARHGDIG;ELK1;ZFYVE28;RPS6KA4;ARHGDIA;PPFIA3;SLC6A17;USP5;FBXO2;AP1B1;LMTK3;MAPK8IP2;ACAP3;PYGO2;ASPHD1;DGKQ;ULK1;PRR12;STX1A;ANAPC2;IGSF8;SPTBN4;RTN3;INO80E;TBC1D9B;NYAP1;ABHD8;CEND1;AGAP3;PRKCZ;CORO1B;FBXO41;ABR;PPP3R1;SYNGR1;RHOT2;NDOR1;DPP7;GRK6;CAMTA2;PIP5K1C;ZBTB7B;GAS2L1;RHBDL1;SPTBN2;ABCA2;INTS1;IQSEC1;TNK2;IRF2BP1;ABCA7;PRRC2A;SH3BP5L;TOLLIP;GNB2;GNB1;PLEKHM2;CALM3;DUS1L;LRCH4;RNF187;UBE2M;OGFR;PPP1R9B;NRGN;PANX2;SIN3B;SLC22A17;PPP6R1;FASTK;GPR137;NELFB;CIC;TNPO2;GIT1;SCYL1;PSD;UPF1;TSC22D4;REXO1;RNF208;SYNGR3;SYN1;SREBF2;KLF16;ARFGAP1;MLF2;KIFC2;PITPNM1;SNPH;DNAJC5;ITPKA;VAMP1;ARHGEF1;ATP6V0C;PPP1R12C;NAPA;WBP2;PDXP;DCAF15;FZR1;U2AF2;MGAT5B;ZNF865;APBB1;NCDN;SLC25A22;NPDC1;EGLN2;FBXL19;SCAF1;USF2;XAB2;PPP2R2C;ABHD17A;SGSM3;TAOK2;PNPLA6;HCN2,ARCHS4_TFs_Coexp
TBX2 human tf ARCHS4 coexpression,120/299,4.07268991602732e-19,3.4931927438960694e-18,0,0,3.0785088254836137,130.35888075779278,CHPF;MRGPRF;ATN1;UBE2Z;CAPN15;IPO4;SYDE1;TRIM28;CDH1;EME2;ARHGDIA;AP1S1;PIEZO1;LZTS2;EPHB4;SAMD11;GTF2I;PHLDA3;UNC5B;HGF;FIBCD1;SCRIB;ERF;ULK1;TELO2;RABL6;TBC1D9B;EPAS1;SHC1;DDX1;MAZ;LTBP4;GATA3;CORO1B;SLC9A3R2;RAI1;NACC1;GSE1;CDH24;PLCG1;HOXC6;BCL9L;RTEL1-TNFRSF6B;XBP1;INTS1;CPSF1;TBCD;ESR1;VASN;SMTN;FASN;GIPC1;GNB2;TRIP6;SNAI2;DUS1L;FERMT2;SLC2A4RG;EIF4G1;MXD4;ZNF512B;COL18A1;RARG;CLTC;DDX42;HSPB1;CHTF18;SMG5;SEC61A1;ZC3H7B;CEP170B;ZNF768;UBTF;HMG20B;EMILIN1;SCARF2;SCYL1;SREBF1;CLUH;RAD23B;ARFGAP1;NCOR2;TRAF7;INF2;KIFC2;SAPCD2;COL6A2;PPDPF;COL6A1;AKT1S1;SLC25A10;ZNF598;GTF3C1;NBAS;SMARCD2;SZRD1;RAB1B;IER5L;FOXK2;WIZ;CENPB;RECQL4;MTA1;CCDC85C;TAF1C;U2AF2;ANKRD52;CACNG4;SPDEF;MBTPS1;LAMB2;SEMA4C;CDC42BPB;SCAF1;GRHL2;TAOK2;TSPAN17;ZNF217;STUB1;BCAR1,ARCHS4_TFs_Coexp
HOXC11 human tf ARCHS4 coexpression,120/299,4.07268991602732e-19,3.4931927438960694e-18,0,0,3.0785088254836137,130.35888075779278,FOXA1;DCLRE1B;NUP188;RPL8;NOC2L;ALDH1L2;HOXA13;IPO4;SYDE1;LGALS1;KHSRP;AP1S1;AKT1;PIEZO1;SAMD11;PHLDA3;PAQR4;FIBCD1;SCRIB;CSNK1E;PRLR;ATAD3A;RNF40;TUFM;CCDC86;KDELR3;KCTD15;SLC27A4;MAZ;GATA3;PKMYT1;IQGAP3;MYL12B;SLC9A3R2;BAG2;IRAK1;ZNF703;HOXC6;CDT1;XBP1;TFAP2C;NOP14;JUP;VDR;IRF2BP1;MRPL28;SMAD6;ESR1;ESR2;HNRNPL;ANLN;LRFN4;UBE2S;GIPC1;TRIP6;CNOT3;SNAI2;PAF1;DUS1L;SLC2A4RG;CDK16;RNF187;UBE2M;EIF4G1;RARG;ZMYND19;HSPB1;FOXM1;PTBP1;ADAMTS1;ZNF768;WDR5;GNPNAT1;RAC3;HMG20B;MYBL2;EMD;CCT3;BRD2;CLUH;MYOF;SIGMAR1;MRPS2;DDX54;SMC1A;RAD23B;TRAF7;SAPCD2;INCENP;AKT1S1;CDC42EP1;PGAM5;SLC25A10;ZNF598;THOP1;SF3B4;PPP1R15B;SMARCD2;RPL12;IER5L;FOXK2;CENPB;RECQL4;MTHFD1L;CCDC85C;U2AF2;PES1;E2F1;ANKRD52;RPS2;UBQLN4;SPDEF;PPP1R14B;CDKN2A;GRHL2;MYBBP1A;XPOT;ZNF217;STUB1;TRIP13,ARCHS4_TFs_Coexp
HOXB9 human tf ARCHS4 coexpression,120/299,4.07268991602732e-19,3.4931927438960694e-18,0,0,3.0785088254836137,130.35888075779278,MDC1;NUP188;NOC2L;CRKL;TRIM28;KHSRP;PSMD3;HOXA4;CSNK1E;ATAD3A;SND1;CDC25A;RNF40;HCFC1;HIC2;ILF3;GPRIN1;ANKS6;TTLL12;RABL6;POM121;SRCAP;CDCA5;MAZ;KLHL17;TRMT2A;IQGAP3;BAG6;STIP1;POM121C;IRAK1;ZNF703;CDH24;HOXC6;CDT1;NOP14;EIF2AK1;NONO;ASNS;NUP153;PA2G4;UBAC1;PRRC2B;GRIN2D;PRRC2A;CHERP;HNRNPL;DHFR;CS;TPX2;UBE2S;CNOT3;UBA1;ZNF777;CEP85;DUS1L;CDK16;PHF19;UBE2M;DAZAP1;KDM5C;MCM7;NCAPG2;CHD4;MED15;SMG5;LMNB2;LMNB1;PTBP1;SMPD4;ZNF768;UBTF;RAC3;MYBL2;EMD;POLE;BRD2;SMC1A;YDJC;CCNA2;SAPCD2;ESPL1;INCENP;KIFC1;KIF2C;ZNF598;MCM2;SZRD1;PKN3;HDAC1;SRRT;FOXK2;WIZ;SLC7A1;RECQL4;REPIN1;HIRA;MTA1;CDC45;U2AF2;PES1;POLD1;MAPK1;PRAME;RPS2;UBQLN4;RANBP1;SF3A1;MARCKSL1;SF3A2;MDH2;FBXL19;TMUB1;AP2B1;TICRR;MYBBP1A;CARM1;TAOK2;NCAPD2;BCOR,ARCHS4_TFs_Coexp
TFE3 human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,ZFAND3;NCF2;ZDHHC7;METRNL;ELK1;RPS6KA4;RAB43;ARHGDIA;COTL1;AKT1;PRKACA;SH3GL1;DAPK3;TICAM1;AP5B1;HLA-E;CTDNEP1;WDR81;MAP7D1;RAB35;FKBP8;ERF;ULK1;ANAPC2;TBC1D9B;RAB5C;PXN;TWF2;CORO1B;SBNO2;NDOR1;DHX34;NACC2;NACC1;GRK6;TSPAN4;PACSIN2;CAMTA2;PIP5K1C;ZBTB7B;GAS2L1;BCL9L;TGFB1;EHD1;ABTB1;SH3BP5L;BCL6;GNB2;GNB1;PLEKHM2;MAFK;LRCH4;MXD4;OGFR;KDM5C;PTPN23;PPP1R18;MED15;SMG5;PPP1R9B;ZC3H7B;PPP6R1;EFHD2;FLOT1;NELFB;CIC;UBXN6;SCYL1;UPF1;TSC22D4;SUN2;REXO1;SLC39A13;KLF16;ARFGAP1;TNFRSF1A;NCOR2;GAK;TRAF7;MMP14;MED25;INF2;PITPNM1;DNAJC5;AKT1S1;ARHGEF2;TKT;PPP1R12C;PPARD;CEBPB;SZRD1;AP5Z1;WBP2;RAB1B;FURIN;CENPB;RELA;LMF2;USP19;DCAF15;FZR1;RXRA;U2AF2;GNA12;UBTD1;STAT6;ZNF865;ANKRD52;FBRS;EGLN2;MYO9B;SCAF1;USF2;SKI;CLCN7;XAB2;SHKBP1;TAOK2;PNPLA6,ARCHS4_TFs_Coexp
CTCF human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,MDC1;KDM1A;ICE1;TRRAP;CCNF;HJURP;BUB1B;UBP1;NUCKS1;ARID4B;SMC3;MKI67;IPO5;TRIM28;KHSRP;NUSAP1;TMPO;MEN1;SMARCC1;CDC25A;HCFC1;DEPDC1B;ILF3;KIF20A;KIF20B;SF1;POM121;PRKDC;CDCA5;MAZ;NCAPG;CDCA8;HMMR;NCAPH;NOP9;CCNB1;PDCD11;RAD21;RRS1;CDR2;BPTF;PLK4;FANCI;ANKRD26;NOP14;NONO;NUP153;PBX4;ZBTB11;SMARCA4;PRRC2A;CHERP;HNRNPL;DHFR;TPX2;HNRNPF;KIF4A;HNRNPD;UBE2O;TCF3;LSM14B;RCOR1;ARHGAP11A;DIDO1;DAZAP1;MCM7;MCM8;NCAPG2;KIF14;HMGB2;DDX42;CHD4;KIF11;FOXM1;LMNB2;LMNB1;PTBP1;PPP6R1;RBPMS2;UBTF;MYBL2;DLGAP5;CKAP2L;CAD;KIF23;SMC1A;DYNLL2;CCNA2;ASPM;TFDP1;ESPL1;INCENP;KIFC1;TOP1;MCM2;SEMA3A;SRF;SRRT;PPM1G;RECQL4;HIRA;U2AF2;POLD1;RAD54L;BRD7;BUB1;SF3A1;SPAG5;RRP1B;GATAD2A;TICRR;REST;RFWD3;TACC3;ZNF217;RAB3GAP2;NCAPD2;BCOR;EIF3A,ARCHS4_TFs_Coexp
PPARD human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,CYFIP1;RNH1;ZFAND3;ATN1;ZDHHC8;METRNL;CAPN15;FGFRL1;ICAM1;RPS6KA4;RAB43;ARHGDIA;PIM3;PRKACA;IER3;SH3GL1;FBXW5;AP1B1;ACTN4;TICAM1;WDR81;MAP7D1;NINJ1;RAB35;ERF;NBL1;ANAPC2;TBC1D9B;TTYH3;RAB5C;PFKFB3;PXN;AGAP3;CORO1B;TGOLN2;ABR;SBNO2;NACC1;DVL1;TSPAN4;CAMTA2;PIP5K1C;ZBTB7B;SNX8;BCL9L;TGFB1;INTS1;TNK2;FOSL2;EHD1;SH3BP5L;GNB2;PLEKHM2;MAFK;OGFR;PTPN23;PPP1R18;MED15;PPP1R9B;SEC61A1;SIN3B;ZC3H7B;PPP6R1;CEP170B;EFHD2;CIC;CTSD;UPF1;REXO1;SPHK1;TFE3;PLAUR;SLC39A13;KLF16;ARFGAP1;NCOR2;GAK;MMP14;TBC1D2;INF2;PITPNM1;DNAJC5;AKT1S1;FAM20C;CDC42EP1;ARHGEF2;PPP1R12C;MGLL;PLEC;TOR4A;VAC14;CEBPB;SZRD1;AP5Z1;SRC;RAB1B;DOT1L;RRBP1;FURIN;CENPB;RELA;LMF2;FZR1;MICALL1;GNA12;UBTD1;STAT6;ZNF865;ANKRD52;FBRS;LIMK1;MYO9B;SCAF1;USF2;SKI;CLCN7;XAB2;TAOK2;PNPLA6,ARCHS4_TFs_Coexp
CUX1 human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,TRRAP;ZFAND3;ATN1;UBP1;METRNL;SOGA1;IGF1R;HERC2;ZMIZ1;AKT1;PIEZO1;EP300;PRKACA;BAHCC1;GTF2I;SMARCC2;ARRDC1;SCRIB;ACTN4;RUNX1;HCFC1;ULK1;PRR12;ANAPC2;POM121;TBC1D9B;SRCAP;MAX;MEPCE;MAZ;PIK3R1;TGOLN2;RAI1;POM121C;MAN2A2;NACC2;PACSIN2;GSE1;PIP5K1C;BCL9L;CREBBP;BRPF1;INTS1;OSBPL5;EIF2AK1;SETD1B;PRRC2B;PRRC2A;FOSL2;GNB2;CNOT3;GNB1;PLEKHM2;MAFK;ZNF414;RCOR1;MXD4;ZNF512B;SETD5;KDM5C;PTPN23;CHD3;PKD1;CABIN1;MECP2;MED12;RPTOR;MED13;SIN3B;ZC3H7B;KIF13A;CEP170B;ZNF768;CIC;GIT1;UPF1;BRD2;ZER1;ARHGEF12;ANO6;SREBF2;NCOR2;GIGYF1;INF2;PPDPF;ARHGEF2;PPP1R12C;GTF3C1;MTPN;SMARCD2;ZNF592;WIZ;MLLT1;FOXK1;NR2C2;PURB;MROH1;REPIN1;NEURL1B;MTA1;CCDC85C;GNA12;ZNF865;ANKRD52;FBRS;MLXIP;MBTPS1;MYO10;MYO9B;CDC42BPB;SCAF1;USF2;SKI;PFKL;MCM3AP;NFIC;TAOK2;ZNF217;ENGASE,ARCHS4_TFs_Coexp
YEATS2 human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,APP;NUP188;KDM1A;ICE1;TRRAP;EHMT2;ATN1;TTF2;MKI67;SOGA1;IPO5;HERC2;TRIM28;KHSRP;PSMD3;EP300;GTF2I;DDX17;SMARCC1;SMARCC2;USP5;DDX11;UBE2E1;SCRIB;CSNK1E;SND1;HCFC1;ILF3;RALGAPB;FSCN1;PRR12;LLGL1;MACF1;POM121;SRCAP;PRKDC;NOP9;RAI1;PDCD11;NACC1;GSE1;CDH24;PLCG1;INTS1;NONO;FANCA;DNAJC13;NUP153;PRRC2B;SMARCA4;PRRC2A;HNRNPL;GNB1;UBA1;TCF3;LSM14B;OGT;SUGP2;EIF4G1;SETD5;DIDO1;KDM5C;PTPRS;USP34;DDX42;CHD4;CHD3;SMG5;LMNB2;CABIN1;LMNB1;HS2ST1;MED12;RPTOR;PTBP1;SMPD4;ZC3H7B;TNPO2;POLE;CAD;NAV2;URB1;RAD23B;SREBF2;CIT;NCOR2;DDB1;TRAF7;RNF169;ESPL1;INCENP;KIFC1;BIRC6;DOCK1;DBN1;GTF3C1;DOT1L;FOXK2;FOXK1;NR2C2;BTAF1;MTA1;MTHFD1L;U2AF2;MGAT5;ANKRD52;FBXL19;AP2B1;CDC42BPB;MTOR;GATAD2A;TICRR;MCM3AP;XPOT;TAOK1;CARM1;TAOK2;NCAPD2;MEGF8,ARCHS4_TFs_Coexp
SMAD6 human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,CYFIP1;TRRAP;CAPN15;FGFRL1;SYDE1;SOX17;TRIM28;MYC;KHSRP;AKT1;PIEZO1;LZTS2;EPHB4;SAMD11;SCRIB;ACTN4;HSPG2;SND1;RNF40;HCFC1;FSCN1;ERF;RABL6;NOTCH2;SRCAP;EPAS1;PRKDC;MAZ;LTBP4;GATA4;IQGAP3;NOP9;SLC9A3R2;RAI1;IRAK1;ZNF703;NACC1;DVL1;TSPAN4;PPP1R26;INTS1;FANCA;VASN;PRRC2B;NR2F6;PRRC2A;HNRNPL;BMP2;LRFN4;ID1;ID3;MAFK;FERMT2;EIF4G1;COL18A1;DIDO1;DAZAP1;KDM5C;CLTC;SMG5;LMNB2;RPTOR;PTBP1;ZC3H7B;ADAMTS1;CEP170B;ZNF768;KIF1C;ITGAV;SCARF2;POLE;UPF1;BRD2;CLUH;MYOF;URB1;KIF7;RAD23B;ARFGAP1;NCOR2;DDB1;TRAF7;PLCB3;INF2;MMP15;INCENP;AKT1S1;CDC42EP1;SLC25A10;ZNF598;DOCK1;PLEC;GTF3C1;PKN3;IER5L;WIZ;RRBP1;CENPB;CCDC85C;ZNF629;U2AF2;PES1;LMNA;ATOH8;TBX20;CTNNA1;ANKRD52;MBD3;LAMB2;FBXL19;CDC42BPB;SCAF1;MTOR;TICRR;TJP1;SKI;MYBBP1A;TAOK2;BCAR1,ARCHS4_TFs_Coexp
POGK human tf ARCHS4 coexpression,119/299,1.2548834685425684e-18,1.0401053364266289e-17,0,0,3.034845188548367,125.0947677427702,KDM1A;ICE1;TRRAP;ZBTB24;EHMT2;UBP1;NUCKS1;MKI67;UBE2Z;SOGA1;DCAF7;IPO5;TRIM28;KHSRP;AKT1;ENPP4;TMPO;GTF2I;DDX17;PAQR4;UBE4A;SCRIB;UHMK1;HCFC1;PYGO2;ILF3;WDR82;GPRIN1;KCTD15;LRRC58;POM121;SRCAP;PRKDC;MAZ;AGAP1;KLHL11;NOP9;RAI1;PDCD11;NACC1;DHX37;GSE1;ZNF146;ZNF784;CBX6;SETDB1;PHF10;NONO;NUP153;PRRC2B;PRRC2A;HNRNPL;ATG16L1;GNB1;SP3;ZNF416;TUBGCP3;LSM14B;EIF4G1;TOP2B;DIDO1;KDM5C;CHD9;CLTC;DDX42;CHD4;CHD3;SMG5;LMNB2;LMNB1;HS2ST1;MECP2;PTBP1;MED13;ZC3H7B;UBTF;CEP170;TNPO2;CCT3;BRD2;EXOC8;CAD;ZFP91;URB1;RAD23B;SREBF2;DDB1;RNF169;INCENP;FAM20B;MCM2;GTF3C1;MTPN;PPP1R15B;SMARCD2;FOXK2;NR2C2;SLC7A1;PURB;CCDC85C;MAT2A;U2AF2;MGAT5;E2F3;ANKRD52;UBQLN4;RANBP2;KDM4A;KIDINS220;AP2B1;RRP1B;MTOR;MCM3AP;MYBBP1A;XPOT;TAOK2;RLIM;ZNF217;SNTB2,ARCHS4_TFs_Coexp
