Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Human CD4+lyphocytes 40 years vs 72 years GSE62373 aging:163,72/373,0.3112364863024188,0.4986702965825658,0,0,1.0755076655710314,1.2553349667682363,CLIC4;NAB1;GCC2;ARID4B;RORA;SLC7A11;TTF2;IKZF3;SLC2A6;IRF2BPL;C16ORF72;ZMIZ1;BASP1;TNFAIP8L1;OLR1;ITGAV;RRP12;ZNF324;JUNB;CTSD;IER3;MEF2A;DDX17;CERS6;TTC32;DAPK1;IFNGR2;DDX56;FOS;SCAMP1;GPCPD1;ELF2;CDC42EP4;AKAP9;SDE2;FSCN1;DAGLB;TOR4A;NFAT5;CEBPB;INO80D;NOTCH1;SDC4;FGL2;FURIN;NR2C2;HIF1A;SBNO2;C15ORF39;SERTAD1;SNX25;NRIP1;CTNNA1;HMOX1;ZKSCAN1;ABCA1;LYN;EGR1;CREBBP;ZFHX3;CCZ1B;ZBTB10;G0S2;EHD4;RYBP;BCL6;TAOK1;FOSB;BCOR;RBAK;FERMT2;SLC25A36,Aging_Perturbations_from_GEO_down
Mouse liver 6 months vs 26 months GSE20426 aging:376,54/277,0.3122067188036119,0.4986702965825658,0,0,1.088572831534322,1.2671964756450438,USP38;MKI67;BACH2;CKS1B;GMPPB;CDH1;DBT;RRP12;JUNB;ENOPH1;ACADS;TMEM14A;SLC39A4;PDK1;GAMT;KLF10;RFC4;FOS;LSS;MOB3A;LENG1;SCO2;PPP1R3B;CKS2;BIRC5;MVD;SLC45A3;HSD17B10;TCEAL8;RAB23;PMVK;ECT2;ZBED4;FDFT1;MPST;RRM2;WFS1;MID1IP1;RPA1;G0S2;SLC50A1;SPATA2L;SULT1B1;GALE;RNF103;BCL6;FASN;ID3;VIM;ERCC6;MMACHC;HSPA1B;SPC24;SLC25A35,Aging_Perturbations_from_GEO_down
Mouse liver 6 months vs 26 months GSE20425 aging:372,50/256,0.31536522426734,0.4986702965825658,0,0,1.0910508296877153,1.259098700484933,CLIC4;BTG1;ATN1;RORA;FGF2;CHD1;ETS2;HERPUD1;ACTG1;THBD;GJA1;TUBB6;TUBB3;MYC;SLC39A4;KLF10;SRGN;FOS;PTP4A1;TUBB2A;MMP15;ETHE1;PGP;SQSTM1;ATF3;LUC7L2;ABCG2;CEBPD;DTX2;NR2C2;ARNTL;RASD1;SERTAD1;UBC;HMOX1;FYN;EGR1;JUND;IDH2;UBAC2;BCL6;ID1;MAFF;ID3;MAFK;TAB2;SMAP1;HSPA1A;UBE2M;BCL2L1,Aging_Perturbations_from_GEO_down
Human CD4+Tlyphocytes 52 years vs 61 years GSE62373 aging:181,53/272,0.3155920408442112,0.4986702965825658,0,0,1.087895091642182,1.2546747501610016,CCDC167;IFI27L2;EHF;ASNSD1;EHMT2;ECSIT;SMG8;SLC2A6;SLC2A8;PYCARD;HERC2;RPL18A;RPL35;RPLP2;DDX17;EOMES;RPS9;NOSIP;VPS37D;ARMC7;LRRC41;WDR77;PHOSPHO1;OXLD1;NDUFS7;ESPL1;LACTB2;IRF1;PAX9;TXNIP;ARHGEF2;CDH15;PAFAH1B3;TMEM160;POLD4;CRACR2B;ZNHIT1;UBB;PSMB3;ZC3H18;E2F2;THEM6;EGR1;SPAG7;CCZ1B;CPSF1;STAT2;NDUFA3;TTC1;TBL2;CENPK;SAE1;CKLF,Aging_Perturbations_from_GEO_down
Mouse kidney 6 months vs 14 months GSE15129 aging:318,48/248,0.3447080466937918,0.5394243357564443,0,0,1.0786314325452018,1.1488044556375416,NDUFA13;ECHS1;RPLP1;GHITM;UQCR10;RPL8;MRPL12;COX6A1;ZMPSTE24;LAPTM4A;CHCHD2;DBP;SCP2;FTH1;SLC22A18;LAMP2;SPP1;PGK1;MFSD1;ASL;HACL1;CYC1;ACADS;COX8A;PDIA3;BCKDHA;GABARAPL1;GPX1;ASCC1;DCXR;CIDEB;CYBA;MLF2;DHRS4;ALDH4A1;EEF1A1;QDPR;MSRA;GRHPR;TMEM256;DAB2;SMDT1;LACTB2;TMX1;ETHE1;CKS2;TKT;SLC25A5,Aging_Perturbations_from_GEO_down
Rat femur 12 weeks vs 32 weeks GDS509 aging:261,45/232,0.3451561309210815,0.5394243357564443,0,0,1.0814831769283588,1.1504368257343962,TOP2A;BTG1;AHCY;CNP;MCM7;CTBP1;RPL12;ARPC5L;HMGB2;PIK3CD;RPL8;CORO1A;MYL12B;NRGN;MILR1;PPP1CB;STK10;TUBA1B;NRAS;PTTG1;UBB;STMN1;UCP2;UBC;SPP1;FLOT1;RPLP2;B2M;SRGN;BNIP3L;UBE2I;GPX1;PLK1;DHFR;EEF1A1;BST1;DDX39A;HNRNPF;HMBS;RFX5;CDK1;SERINC1;MCM5;RPS21;PTMA,Aging_Perturbations_from_GEO_down
Human a 0 es vs 0 es GDS5077 aging:106,54/281,0.3540844299636536,0.5503703639652442,0,0,1.0691258041273937,1.1099876764288077,NRP1;CHIC2;SPON1;USP38;TENM4;CBLB;CTSV;CALB2;SOX3;PANX2;MT2A;TUBB6;HEY1;BMPER;ZMIZ1;ARHGDIB;SNAPC4;AP1S2;KIFAP3;NKX3-1;SH3GLB1;WNT5A;LIME1;WDR77;DNLZ;TXNIP;DNAJC9;LCP1;CRELD2;SRF;SRRT;UBE2J1;ZMPSTE24;SLC9A3R1;C15ORF39;MAT2A;BAG3;NRIP1;RRS1;RRP36;IGFBP7;E4F1;MSX1;BRPF3;PBX3;MEIS2;GADD45G;TJP1;MEIS1;PAF1;CYCS;VIM;CALM1;RBM45,Aging_Perturbations_from_GEO_down
Mouse heart 6 months vs 14 months GSE15129 aging:317,30/153,0.3586229869137149,0.5544117527422837,0,0,1.0959070564965268,1.1238347333344465,NDUFA13;NDUFA11;SLC35F5;RPLP1;TECR;HSPB1;GHITM;COX5B;RHOBTB1;HERPUD1;TTN;LAPTM4A;CHCHD2;RPL18A;BAG3;UBC;PGK1;EGLN1;GABARAPL1;HSP90AA1;PDHA1;ADPRHL1;TNFRSF12A;NDUFA5;IDH2;RPL23A;TXNIP;SQSTM1;HSPA1B;HSPA1A,Aging_Perturbations_from_GEO_down
Mouse brain 6 months vs 14 months GSE15129 aging:314,42/218,0.3697938502282825,0.5686077482004773,0,0,1.0723063038044989,1.0667405946150463,APP;NCKAP1;RTN3;NDUFA13;BHLHE22;ACTB;ACTG1;HSP90B1;NRGN;PPP3R1;TUBA1B;SLC22A17;BASP1;FTH1;STMN1;ENC1;CHN1;CFL1;PGK1;AP1S1;MAPK1;RPS2;VTI1B;EGR1;PNISR;CBX6;HSP90AA1;HSPA5;RANBP9;SYN1;MLF2;PPP1CA;PDP1;EEF1A1;GNB2;SERINC1;CALM1;ALDOA;CTXN1;OGT;STX1A;HSPA1B,Aging_Perturbations_from_GEO_down
Mouse brain 6 months vs 14 months GSE15129 aging:313,41/213,0.3743099522152212,0.5704221074420066,0,0,1.071086153687228,1.0525253826527672,ATP6V1A;APP;NCKAP1;RTN3;SNAP47;RPLP1;BHLHE22;ACTB;ACTG1;NRGN;PPP3R1;RPS19;SLC22A17;BASP1;STMN1;ENC1;CHN1;CFL1;PGK1;AP1S1;MAPK1;NCDN;RPS2;JUNB;EGR1;CBX6;HSBP1;FOS;SYN1;MLF2;EEF1A1;KIFC2;SNPH;GNB2;TTC3;CALM3;SERINC1;CALM1;ALDOA;CTXN1;STX1A,Aging_Perturbations_from_GEO_down
Human CD4+Tlyphocytes 40 years vs 72 years GSE62373 aging:179,77/407,0.3749627839129275,0.5704221074420066,0,0,1.0486913441764816,1.0286912280821896,GMFB;TMEM167A;ARID4B;IKZF3;SLC2A6;ETS2;TXNDC17;HEBP2;C16ORF72;ZMIZ1;BASP1;FTH1;LAMP2;AP1S2;OLR1;MFSD1;RRP12;PTGDS;CTBS;IER3;MEF2A;DDX17;GPX1;IFNGR1;IFNGR2;PLAUR;GPCPD1;UHMK1;ZC2HC1A;GPR160;NINJ1;ALDH1A1;CEBPB;CEBPD;TUFT1;GSTP1;FGL2;LY96;LRP3;NR2C2;PPM1F;CCNB2;HLA-DMA;RXRA;RASD1;CTNNA1;HMOX1;NLRP3;IGFBP7;HES1;POLR2J;HES4;ABCA1;LYN;CREBBP;GSTM1;CCZ1B;HSPA5;BCL11A;SORT1;SLC31A1;G0S2;KLF4;VEGFA;RYBP;MAFB;TAOK1;CENPK;TBXAS1;HLA-DPB1;FOSB;CENPN;NCAPD2;GRB2;RBAK;NUCB2;SLC25A36,Aging_Perturbations_from_GEO_down
Mouse liver 6 months vs 26 months GSE20425 aging:371,68/360,0.3903463648184269,0.5906828589315879,0,0,1.0464795478494109,0.9844450974034832,ATF1;FOXA1;CLIC4;BTG1;ECI1;MRPL36;MCM10;ARHGAP5;THBD;TMEM147;HNF4A;KIF5B;DBT;TNFAIP8L1;LONP2;SLC16A7;PIM3;IER2;PDK1;MEF2A;KLF10;BCKDHA;GABARAPL1;WRNIP1;EDF1;RAD23A;REXO2;PRLR;SIRT3;DPM1;PEX7;LACTB2;HMBS;AKAP9;C1D;CKS2;NHP2;ADAM9;TSPYL4;RBM8A;HSD17B10;ARNTL;MBTD1;RHOT1;UGP2;FAM120A;POLR2E;SHOC2;VTI1B;NDUFA6;TGDS;BNIP3;RDX;RANBP9;ELL2;GADD45G;CS;SULT1B1;RNF103;CNIH1;MAFB;TCEA1;SERINC1;TEK;FCGR2B;FGFR3;FERMT2;FOXA2,Aging_Perturbations_from_GEO_down
Mouse peripheral adipocyte 6 months vs 18 months GSE25905 aging:298,73/388,0.3992869180447232,0.601031887162057,0,0,1.041364101196034,0.9560503760219008,ELL;SLC2A3;SLC7A11;WASL;BACH1;ETS2;ICAM1;TUBB6;EDNRB;ADAMTS1;MYC;ENC1;ARHGDIB;KDR;OLR1;PMEPA1;JUNB;TMSB10;IER2;PGM1;IER3;GPX1;MAMSTR;SPHK1;PLAUR;ETV3;IL17RA;FDX1;SDE2;FAM20C;DXO;SHANK3;ATF3;TNXB;CEBPD;SDC4;LSMEM1;SRF;FGL2;FBF1;LTBP4;ADRB2;SBNO2;BAG3;TRA2A;HAS2;NLRP3;FYN;SLC38A3;MCL1;EGR1;CD74;JUN;MARCKSL1;EGR2;JUND;STAT3;SEMA4C;FN1;LAPTM5;ZBTB10;ATP2B4;KLF4;KLF2;VASN;FOSL2;VEGFA;FOSL1;DAB2;IL6;MAFF;FOSB;ID3,Aging_Perturbations_from_GEO_down
Rat femur 27 weeks vs 53 weeks GDS509 aging:270,38/199,0.4016097336295598,0.6013632660631105,0,0,1.0603768058510867,0.9673546925588248,ATP6V1A;NDUFB9;NDUFB10;ATP1A2;COX5B;COX5A;PPP1CB;BAG6;CDC42;PSMB4;UBB;PSMD2;UBC;SPP1;RPLP2;CYC1;B2M;ATP6V1D;SCN1B;ARSB;COX8A;RPS9;TGFB1;GPX1;MDH1;NDUFA5;CNBP;CYBA;MMP12;GAL;FABP5;NDUFS7;HNRNPF;NDUFAB1;CYCS;SERINC1;ALDOA;ATP6V0C,Aging_Perturbations_from_GEO_down
Rat femur 32 weeks vs 58 weeks GDS509 aging:273,27/141,0.4203727497984079,0.6261802418872118,0,0,1.0638900209594784,0.9219814140164048,RPL5;NDUFB9;METRNL;COX5B;COX5A;PSMB4;UBB;RPL35;CYC1;RPS2;TMSB10;NDUFA9;MAP2K1;HSP90AA1;GPX1;NDUFA6;NDUFA5;MDH1;NDUFA3;CYBA;UBE2A;DHFR;GAL;NDUFS7;NDUFAB1;CYCS;ALDOA,Aging_Perturbations_from_GEO_down
Mouse liver 10 months vs 22 months GSE3150 aging:326,70/375,0.4306888978572576,0.6382229263584233,0,0,1.0310846833950438,0.8685540461086539,SLC25A1;YWHAE;NDUFA13;ALAS1;ARL6IP1;RPLP1;ETFB;COX6A1;LGALS1;MAP1LC3A;DBP;SCP2;FTH1;RBPMS2;B2M;GAMT;ARSA;SREBF1;PCYT2;ENTPD5;DCXR;PEX7;CDC34;LACTB2;NDUFS6;CHDH;FDX1;ALDH1A1;UQCRC1;FKBP8;SLC25A10;LAP3;TKT;SLC25A5;MGLL;ABCG2;LRRC58;NDUFB9;CEBPA;TBCEL;AHCY;ABCB6;NDUFB10;GSTP1;PON1;COX5B;COX5A;UGP2;UBC;SUSD4;RPL13;ASL;CYC1;SLC38A3;POLR2L;NDUFA6;MDH1;MID1IP1;RDX;RARRES1;CIDEB;G0S2;CHCHD10;QDPR;RPS28;SLC25A39;FASN;CYCS;REEP6;EIF4G1,Aging_Perturbations_from_GEO_down
Human CD4+Tlymphocytes 25 years vs 64 years GSE62374 aging:131,55/294,0.4365992120912679,0.6436462611242404,0,0,1.0337690022063315,0.8567253502298251,PRDM8;NCF2;DDX43;SLC2A6;DCAF7;RAB22A;BASP1;PSMD2;NAPRT;AP1S2;COTL1;MFSD1;SLC35A5;IER3;EOMES;CHST7;TNFRSF1A;ZC2HC1A;LACTB2;ALDH1A1;BLVRB;LAP3;ATP6V0D1;TP53;EXD3;RGS19;CEBPD;FGL2;MYL12A;TM9SF3;HLA-DMA;HMOX1;E2F2;ATP6V1D;ZKSCAN1;LYN;EGR1;CD74;ZFHX3;MARCKSL1;GSTM1;CCZ1B;GPKOW;FAM78A;BCL11A;CARD9;ISG15;KLF4;TM9SF2;MAFB;GOLGB1;TBXAS1;HLA-DPB1;HSPA1B;HSPA1A,Aging_Perturbations_from_GEO_down
Mouse hippocampus 3 months vs 18 months GSE29075 aging:275,49/262,0.4437410989669998,0.6508202784849331,0,0,1.0333550178832225,0.8396154159618967,CDKN1C;TFRC;TMEM141;CALB2;CDH4;CAPN5;SUMO2;ARL6IP5;PBK;ENPP2;PTGDS;GAMT;PDIA3;GPX8;KIF22;DDAH1;DDAH2;FSCN1;ERH;DBN1;LRPAP1;NYAP1;TSR3;CRIP2;AGAP3;BHLHE22;AGPAT1;MRPL57;FAM171A2;SH3BGRL;OTX2;SCAND1;MSX1;VHL;PAK4;SMARCE1;JUN;MARCKSL1;SLC31A1;WNT7B;GADD45G;FKBP1A;TSPAN14;TMEM158;GNB2;TEK;CDK16;EIF4G1;SPRN,Aging_Perturbations_from_GEO_down
Mouse skeletalmusclesatellitecell 3 months vs 20 months GSE47104 aging:188,79/428,0.4676724103222704,0.6824199456743334,0,0,1.016719245945607,0.7726936191217232,SLC35B3;RYR1;THUMPD1;MYPN;MILR1;GOLGA4;PTER;SNAPC1;UBE2Q2;HCFC1R1;GATAD1;DBT;MACROD1;FBXW5;TSTD2;ATG10;AIP;MRPS21;ACYP2;BPGM;FAM126A;SIRT2;FAM118B;IMMP1L;KCTD9;PEX7;PACRGL;CDC34;NDUFS7;SMS;JTB;PADI2;TAX1BP3;MICU3;ATF5;SLC25A11;KCTD15;MMADHC;CTDP1;SLC45A3;BEX1;NDUFB10;GSTP1;CCDC146;MIEF2;KLHL12;CCNDBP1;LAGE3;TMEM165;TTN;UGP2;PALMD;PACSIN2;RAB28;CBR4;VPS16;MAP2K6;POLR2L;NDUFA9;POLR2M;CASP8AP2;NDUFA5;PHF10;WFS1;MTX2;AGL;NDUFA3;BNIP3;DENND4C;CHCHD10;UBAC1;THAP11;HIGD2A;TRIP6;NDUFAF5;R3HCC1;TAB3;LSM14B;MMACHC,Aging_Perturbations_from_GEO_down
Rat femur 12 weeks vs 58 weeks GDS509 aging:267,28/152,0.506889439326704,0.730975758641355,0,0,1.013974032927319,0.6889571970576303,TOP2A;NDUFB9;ARPC5L;HMGB2;RPL8;COX5B;CORO1A;COX5A;NRGN;STK10;TUBA1B;PTTG1;UBB;STMN1;RPLP2;SRGN;BNIP3L;HSP90AA1;GPX1;NDUFA6;MDH1;EEF1A1;DHFR;DDX39A;HMBS;CYCS;SERINC1;RPS21,Aging_Perturbations_from_GEO_down
Mouse brain (ventral tegmental area) 10 months vs 18 months GSE45044 aging:239,36/196,0.50720122014975,0.730975758641355,0,0,1.0103479345716662,0.6858721394098021,PPP1R37;FKBP2;NYAP1;RAB5C;ITGAM;BUB1B;ZC3HAV1L;PRL;TMEM121;GMPPB;ARL6IP5;RAC3;HMG20B;SNCG;EMD;CCDC71;STK32C;MAP2K6;YIPF2;USP5;WFS1;CIDEB;MRPL43;DHRS4;DRAP1;ARMC5;UBE2S;DDAH2;NDUFS5;CSNK2B;TSPAN17;KCTD11;PHPT1;LSM14B;HSPA1B;HSPA1A,Aging_Perturbations_from_GEO_down
Mouse oocyte 8 weeks vs 58 weeks GSE42959 aging:225,63/345,0.5134277146875481,0.730975758641355,0,0,1.0031350291215977,0.6687359840776186,SLC35B3;TRMU;TONSL;ATN1;HSPB1;ZDHHC8;PRDM1;COX6A1;YARS2;TMEM47;TCHP;THBD;SLC22A17;EME2;FAM174A;ENPP2;A4GALT;SNTA1;UNC45A;STARD3;TLE3;ZER1;ADPRHL1;DAPK1;SLC30A5;PLAUR;SCAMP3;LRRC41;TUFM;SLC5A6;BBS12;TAL1;DNAJC9;DAGLB;TMEM45A;ANAPC13;ZNF593;SRC;HMMR;NR2C2;SNX3;FZR1;SPAST;PDF;RAB40C;PCBP4;TBX21;MGAT5B;OTOF;E4F1;GPR157;ABCA1;EEFSEC;SLC16A1;MTX2;ERP44;LBX2;TSPAN17;NF1;ADCK5;PI16;ZNF213;SLC25A35,Aging_Perturbations_from_GEO_down
Human biceps brachii muscles 24 years vs 70 years GDS4858 aging:33,67/367,0.5134371857333078,0.730975758641355,0,0,1.0028141312453394,0.6685035603442331,YWHAE;WDSUB1;TFRC;ZFAND3;NCF2;LRRK2;ROGDI;PANX1;MRPL4;MAP1LC3B;BASP1;HCFC1R1;MFSD1;IER5;APPL2;GTF2I;PHLDA3;TNFRSF12A;PPP1R16A;TET1;ACYP2;MIF;FOS;BPGM;GPCPD1;KCTD9;DDX39A;DOK7;AKT1S1;ORAI1;LCP1;SHANK3;ATF3;RNF166;GLYR1;WBP2;FGL2;CEBPG;FHIT;EXTL2;UBR7;RPS6KC1;CARNS1;HSF1;ST8SIA5;SAC3D1;CD74;NDFIP1;GSTM1;SLC16A1;MYPOP;TRIM41;EIF2AK3;VEGFB;LAPTM5;CHCHD10;PARVB;GADD45G;UCKL1;FKBP1A;MSRA;RNF149;NFIC;CARM1;CALM3;SMAP1;UBE2M,Aging_Perturbations_from_GEO_down
Mouse kidney 6 months vs 14 months GSE15129 aging:320,41/224,0.5137277184857075,0.730975758641355,0,0,1.0060197279592695,0.6700713958048006,NDUFA13;RPLP1;HSPB1;GHITM;UQCR10;RPL8;HERPUD1;HSP90B1;RPS15;LAPTM4A;CHCHD2;SNRPD2;RPL18A;FTH1;LAMP2;SPP1;PGK1;RPL13;HACL1;B2M;ACADS;PDIA3;NUS1;GABARAPL1;HSP90AA1;GSTM1;HSPA5;RPS5;CACYBP;CYBA;RPL23A;DHRS4;KLHL9;TMEM256;LACTB2;TMX1;RPL37A;FAU;RPL28;RPS21;HSPA1B,Aging_Perturbations_from_GEO_down
Mouse liver 5 months vs 24 months GSE25325 aging:287,54/296,0.5189655590232515,0.7347730192111382,0,0,1.0019250740900223,0.6571804485633265,ALAS1;RPLP1;MRPS12;ETFB;COX6A1;HERPUD1;TUBA1B;LAPTM4A;SEC61G;RPLP2;PIM3;PDIA3;SEC13;PCYT2;GPX1;DCXR;APOA1;JOSD2;NDUFS7;UQCRC1;JTB;SLC25A10;CRELD2;SLC25A5;CEBPB;OAT;AHCY;SDC4;GSTP1;FURIN;COX5A;HSP90B1;STIP1;SLC9A3R1;PSMB4;BAG3;SUSD4;SLC38A3;NDUFA9;HSD3B7;F12;CHCHD10;GADD45G;HIGD2A;RPS26;ALDH4A1;CCS;PROC;SLC25A39;SERINC1;REEP6;CLEC2D;RNF187;EIF4G1,Aging_Perturbations_from_GEO_down
Mouse liver 5 months vs 24 months GSE25325 aging:289,52/287,0.5413993343335451,0.762759653297507,0,0,0.9934339394585756,0.6095692088522618,NDUFA13;ARL6IP1;HERPUD1;C4B;TUBA1B;PSMD4;CDH1;LONP2;SLC39A4;SEC63;PDIA3;LYPLA2;SEC13;EDF1;RANGAP1;MLF2;TUFM;PGP;ATF5;CRELD2;SLC25A5;VPS28;COPB2;CEBPB;OAT;RPN2;GSTP1;MRPS34;COX5A;EGFR;C2;HSP90B1;C3;HPX;LMAN1;SLC9A3R1;CYC1;NDUFV1;SEC11A;POLR2L;EGR1;XBP1;F12;RARRES1;OSGIN1;GRHPR;CCS;BCL6;PSMC4;APOC1;EIF3G;REEP6,Aging_Perturbations_from_GEO_down
Rat liver 4 months vs 12 months GSE11097 aging:190,54/299,0.5517356323955674,0.773511719927119,0,0,0.9894723673810566,0.5884256356279477,RPL31;RPLP1;ONECUT1;ETS2;AKR7A2;RPS19;RPS18;FTH1;SEC61G;LAMP2;FBXO3;LONP2;RPL35;GLUL;PDIA3;HSP90AA1;DCXR;APOA1;MIF;PTP4A1;DNAJC3;TUBB2A;MTHFD1;CHDH;FDX1;ALDH1A1;BLVRB;RPL28;PTMA;LRRC58;DDX5;SDC4;HSP90B1;SLC9A3R1;UBC;HMOX1;HACL1;SPTSSA;MCL1;EGR1;XBP1;GSTM1;HSPA5;RARRES1;FN1;OSGIN1;PROC;BCL6;RNF149;NDUFAB1;PEMT;SERINC1;FAU;RPS21,Aging_Perturbations_from_GEO_down
Mouse substantia nigra 10 months vs 18 months GSE45043 aging:242,51/284,0.5694751684510534,0.794487308180494,0,0,0.9825410784098186,0.5532100264663621,PRDM8;WDSUB1;PPP1R11;TENM4;ZBTB26;ZC3HAV1L;DDX41;TPGS1;FHAD1;TUBB3;EFHD1;SCN1B;MAP3K5;PLEKHJ1;PLEKHG1;GTPBP6;FOS;VPS37B;SLC5A6;DDAH2;GFOD2;DNLZ;CDH15;CTXN1;COL13A1;TRHDE;TMEM121;STIP1;ZNHIT2;FZR1;PNMA1;NCDN;FSD1;DECR2;MAP2K6;VAT1;MBD3;EGR1;JUN;SGTA;IRF2BP1;FBXL15;CPEB1;UCK1;LHX2;GNB2;TUBGCP3;REEP6;NAGS;NIT2;LHX9,Aging_Perturbations_from_GEO_down
Mouse brain 8 weeks vs 104 weeks GSE20411 aging:311,73/408,0.5882113222120772,0.8166429036536605,0,0,0.9779723232576611,0.5189795988518351,YWHAE;NDUFA13;CLTC;PIK3CD;CCP110;NRGN;PPP1CB;RNF115;GJA1;AKAP11;SUMO1;YWHAQ;DNER;ENC1;ENPP2;AP3S1;KIFAP3;SEC62;HSP90AA1;SLC2A13;SECISBP2L;UBE2E1;CACYBP;FOS;ACTN4;YWHAZ;SIRT2;MLF2;PTP4A1;CLDN11;ZC2HC1A;ALDH1A1;ERH;HNRNPH2;ATP6V0C;STX1A;PFN2;ATP6V1A;CNP;NDUFB11;FOXG1;ATXN7L3B;BHLHE22;MFF;OAZ1;CDC42;SNX3;MRPL20;SH3BGRL;RAP1A;MAT2A;TMEM128;RAB6A;EPS15;RAP1GAP2;EGR1;AKIRIN1;MARCKSL1;CBX6;HSPA5;NEGR1;CBX3;BNIP3;IGIP;MOB4;PDP1;QDPR;GLRB;CTNNB1;CYCS;SERINC1;RAB5A;LRP11,Aging_Perturbations_from_GEO_down
Human fibroblast 62 years vs 89 years GSE15829 aging:352,74/416,0.6102280707255315,0.8431170445773044,0,0,0.970925726570091,0.4795620672865536,ELL;RPLP1;PRKAG1;FHL2;AP4E1;ZC3H8;HSPB1;PRDM1;RPL8;FBXO21;DNPH1;LGALS1;SNRPD2;RPL18A;ZSCAN32;RPL35;RPLP2;TMSB10;GAMT;SUN2;CERS6;NUTF2;MMP10;TGFBR1;LENG1;EEF1A1;ZAP70;MMP14;FAM222A;BBS10;FRMD8;TRNP1;IRF2;FSCN1;KXD1;SLC25A5;RPL28;PPARD;COPB2;ZNF395;CTBP1;MAX;GATA4;HIF1A;RBFA;CENPB;UBE2J1;C12ORF57;PPP1R2;APOL6;PDCD11;PALMD;RPS6KC1;PES1;PACSIN2;RPL13;POLR2F;RALY;KDSR;EXOSC3;RPL19;MBTPS1;ERVMER34-1;SLC52A2;SEMA4C;ZBTB10;NDC80;TDRD3;TIMM10B;MEIS1;TMEM17;NFIC;CIAPIN1;BMPR1B,Aging_Perturbations_from_GEO_down
Human skeletal muscle (vastus lateralis) 24 years vs 71 years GDS288 aging:93,42/238,0.6167052025234019,0.8443775013220951,0,0,0.9616971476177252,0.464849934848021,NECAB3;NDUFB10;LSMEM1;TXNDC11;MRPL36;MFF;ETS1;DCAF6;TMEM143;LSM10;GOLGA2;MRPL41;GUCD1;EEF2K;RASD1;SIN3B;C16ORF91;KIF5B;PRADC1;EFHD2;RPL35;CDH24;GLUL;RPL19;HEXIM2;SPAG7;FKRP;RPA1;CHCHD10;BTBD6;RPP25L;C1ORF122;PDP1;AR;SMDT1;GPR160;FDX1;NDUFAF5;RNPS1;FAU;ZNF511;ZFPM1,Aging_Perturbations_from_GEO_down
Mouse heart 6 months vs 14 months GSE15129 aging:315,37/210,0.6170450971199926,0.8443775013220951,0,0,0.9598774040696464,0.463441449190504,NDUFA13;OAT;NDUFA11;RPLP1;GHITM;COX5B;ACTB;TTN;CDC42;GJA1;LAPTM4A;RPL18A;TMEM65;UBC;SUMO2;PACSIN2;PGK1;RPL13;B2M;GLUL;MEF2A;PDHA1;ADPRHL1;NDUFA5;ENTPD5;RPS5;CNBP;RPL23A;KLF2;NSFL1C;PRKAR1A;TCP1;CASQ2;SERINC1;LAMTOR3;SLC25A11;MMADHC,Aging_Perturbations_from_GEO_down
Mouse hippocampus 3 months vs 18 months GSE29075 aging:274,50/284,0.6297337419459006,0.8576373818882266,0,0,0.9588325828236768,0.4434199719084143,ANKRD13D;TFRC;KCNC4;ALKBH7;IPO4;CALB2;TMEM223;MRPL40;BMPER;TMSB10;GAMT;ACOT7;PCYT2;GPX8;JOSD2;FOS;SYNGR3;TMEM130;TUFM;MMP15;DNLZ;SLC29A4;CDH15;ANAPC2;LRPAP1;TSR3;MRPL12;LIN7B;FGD1;ARNTL;STIP1;ZNHIT1;PPP4C;UGP2;ST8SIA5;BRD9;OTX2;MSX1;EMC6;ACSS1;RHBDL1;POLR2L;EGR2;LRRC24;SLC31A1;WFS1;GADD45G;FUBP1;CDC16;LAMTOR4,Aging_Perturbations_from_GEO_down
Mouse Lung 18 months vs 26 months GDS2929 aging:503,45/257,0.6411417439337798,0.869035728744365,0,0,0.9524749074433384,0.4233795893018506,LRRC58;NRP1;RPLP1;RPL12;PON1;LPCAT1;SPINT2;RPL8;RPS15;SH3BGRL;DBP;RPS19;RPL18A;SUMO1;RPS18;EVA1B;SEC61G;SUMO2;RPL36;RPL35;RPLP2;RPL13;SPTSSA;RPL18;TMSB10;RPL19;HMGN1;POLR2L;CD74;RPS9;NDUFA6;HSBP1;DCXR;TMCO1;PPP1CA;RPS26;TMEM256;EHD4;ALDH1A1;HNRNPH2;VIM;PHPT1;RPL28;RPS21;PTMA,Aging_Perturbations_from_GEO_down
Rat liver 11 months vs 24 months GSE11097 aging:200,49/280,0.6466541578046483,0.8695292643194423,0,0,0.9517714709701354,0.4149187379491791,NADK2;MT2A;AKR7A2;CHCHD2;SCP2;SLC22A18;ENPP2;LONP2;GAMT;COX8A;SMIM14;SREBF1;ENTPD5;DCXR;MRPL43;NDUFS7;PPDPF;CHDH;ALDH1A1;UQCRC1;CMPK1;PON3;ECHS1;OAT;AHCY;INSIG2;UQCR10;COX5B;HSD17B10;UGP2;HACL1;DECR2;MPST;XBP1;NDUFA7;GSTM1;FAHD1;NDUFA6;NDUFA3;MID1IP1;G0S2;CHCHD10;ALDH4A1;QDPR;GRHPR;CCS;PROC;APOC1;NUCB2,Aging_Perturbations_from_GEO_down
